,winery,country_id,province_id
12022,Prophecy,11.0,40.0
12023,Serca,6.0,10.0
12024,Two Rivers,11.0,40.0
12025,Willi Haag,5.0,8.0
12026,WindVane,2.0,7.0
12027,L'Avenir,10.0,32.0
12028,Trellis,2.0,7.0
12029,Esk Valley,11.0,57.0
12030,Cana's Feast,2.0,2.0
12031,Crane Family,2.0,7.0
12032,Bruno Giacosa,0.0,31.0
12033,Schmitges,5.0,8.0
12034,Tossals,3.0,55.0
12035,Harmony Cellars,2.0,7.0
12036,Pievalta,0.0,19.0
12037,Proverbial,2.0,7.0
12038,Domaine Ernest Burn,4.0,5.0
12039,Casale del Giglio,0.0,19.0
12040,Fantelli,6.0,10.0
12041,Feudo Antico,0.0,19.0
12042,TWODOG,2.0,7.0
12043,Maison Jean-Baptiste Béjot,4.0,21.0
12044,Neumeister,,
12045,Nielson by Byron,2.0,7.0
12046,Ordaz Family Wines,2.0,7.0
12047,Ayoub,2.0,122.0
12048,Château Hourbanon,4.0,16.0
12049,Château Peychaud,4.0,16.0
12050,Villa Papiano,0.0,19.0
12051,Marchesi Antinori,0.0,19.0
12052,Château La Clarière Laithwaite,4.0,16.0
12053,Château Loumelat,4.0,16.0
12054,Vignobles Dubergé,4.0,16.0
12055,Stefano Amerighi,0.0,27.0
12056,Barrel Ranch,2.0,7.0
12057,Château Tournelles,4.0,37.0
12058,Companhia das Quintas,1.0,35.0
12059,I Stefanini,0.0,43.0
12060,Marcello Turra,0.0,43.0
12061,Kivelstadt Cellars,2.0,7.0
12062,Manuel Carvalho Martins,1.0,1.0
12063,Masthead,2.0,7.0
12064,Secret Spot Wines,1.0,183.0
12065,Ancien,2.0,2.0
12066,La Playa,7.0,60.0
12067,Château Fleur la Mothe,4.0,16.0
12068,Château Haut Lagrange,4.0,16.0
12069,Château Seguin,4.0,16.0
12070,De Luze,4.0,16.0
12071,Château Caville,4.0,16.0
12072,Laely,2.0,7.0
12073,Kirkland Signature,11.0,40.0
12074,Château Raymond-Lafon,4.0,16.0
12075,Disznókö,13.0,65.0
12076,Dobogó,13.0,65.0
12077,Château la Grâce Dieu,4.0,16.0
12078,Château Pavie Decesse,4.0,16.0
12079,Daniel,2.0,7.0
12080,Donjon de Bruignac,4.0,16.0
12081,Dürnberg,9.0,277.0
12082,Pinot d'Oro,2.0,7.0
12083,Cantina dei Colli Amerini,0.0,19.0
12084,Ferdinand,21.0,255.0
12085,Louis Chevallier,4.0,21.0
12086,Single Wheel,2.0,29.0
12087,Stobi,41.0,317.0
12088,Ciringa,21.0,328.0
12089,Conarium,2.0,7.0
12090,Copper Belt,2.0,18.0
12091,Domaine Damien Lorieux,4.0,75.0
12092,Domaine Daniel Reverdy et Fils,4.0,75.0
12093,Tenuta Caparzo,0.0,27.0
12094,Tenuta di Argiano,0.0,27.0
12095,Poggio Al Mulino,0.0,27.0
12096,Castellare,0.0,27.0
12097,Didier Dagueneau,4.0,75.0
12098,Tudor Wines,2.0,7.0
12099,Tempus Cellars,2.0,2.0
12100,Mutt Lynch,2.0,7.0
12101,Plowbuster,2.0,2.0
12102,Velocity,2.0,2.0
12103,Altanza,3.0,4.0
12104,Torre Oria,3.0,55.0
12105,Fairview,10.0,47.0
12106,Kriter,4.0,26.0
12107,Damian Rae,2.0,7.0
12108,Blanville,4.0,61.0
12109,Allegorie,2.0,7.0
12110,Capataz,6.0,10.0
12111,Cielo e Terra,0.0,0.0
12112,Gérard Brisson,4.0,12.0
12113,Goats Trail,2.0,7.0
12114,Fabre Montmayou,6.0,9.0
12115,Pago Casa Gran,3.0,86.0
12116,Cambiata,2.0,7.0
12117,Château Cru Godard,4.0,16.0
12118,Ronco Calino,0.0,76.0
12119,Château la Jorine,4.0,16.0
12120,Lateral,2.0,7.0
12121,Casalvento Radda,0.0,27.0
12122,Château Haut Claribes,4.0,16.0
12123,Barrymore by Carmel Road,2.0,7.0
12124,Château Cruzeau,4.0,16.0
12125,Château du Roc,4.0,16.0
12126,Château Veronique,4.0,61.0
12127,Wine Art Estate,14.0,156.0
12128,Almira,3.0,4.0
12129,Emerald Hare,2.0,7.0
12130,Bachelder,,
12131,Alessio Komjanc,0.0,41.0
12132,BiancaVigna,0.0,43.0
12133,Bodega Trenza,3.0,86.0
12134,Reynoso,2.0,7.0
12135,August Ridge,2.0,7.0
12136,Belpoggio,0.0,27.0
12137,Château du Petit Thouars,4.0,75.0
12138,Domaine de la Loge,4.0,75.0
12139,Domaine Dominique Pabiot,4.0,75.0
12140,Domaine Roger Champault,4.0,75.0
12141,Nottola,0.0,27.0
12142,Weninger,13.0,353.0
12143,Villa di Geggiano,0.0,27.0
12144,Cultivate,6.0,10.0
12145,Black Sheep,2.0,7.0
12146,Viña Antigua,6.0,10.0
12147,Eugenio Bustos,6.0,10.0
12148,Global Wines,1.0,83.0
12149,Johannes Deppisch,5.0,160.0
12150,Benaddiction,2.0,7.0
12151,Château Fleur de Charme,4.0,16.0
12152,Château Grossombre de Saint-Joseph,4.0,16.0
12153,Château Les Charmes Godard,4.0,16.0
12154,Monsieur Touton,4.0,16.0
12155,Tenuta Cà du Russ,0.0,70.0
12156,Tenuta Mazzolino,0.0,76.0
12157,Maison Hebrard,4.0,16.0
12158,Maitea,3.0,4.0
12159,Glennhawk,2.0,7.0
12160,Peter Mertes,5.0,6.0
12161,Red Pony Ranch,2.0,7.0
12162,Soellner,9.0,117.0
12163,Urban Legend,2.0,7.0
12164,Henrique José de La Puente Sancho Uva,1.0,35.0
12165,Holus Bolus,2.0,7.0
12166,Brokenwood,8.0,63.0
12167,Cà di Frara,0.0,70.0
12168,Marchiori,0.0,43.0
12169,Matteo Correggia,0.0,70.0
12170,Nunum,6.0,10.0
12171,Silvano Follador,0.0,43.0
12172,Villa Sandi,0.0,70.0
12173,Patrick Tranchand,4.0,12.0
12174,Raphael Dal Bo,0.0,43.0
12175,Tenuta Cà Bolani,0.0,43.0
12176,Tenuta degli Ultimi,0.0,43.0
12177,Comtes de Dampierre,4.0,20.0
12178,Jezebel,2.0,2.0
12179,Jim Palmer,2.0,7.0
12180,La Legua,3.0,4.0
12181,2Hawk,2.0,2.0
12182,3 Horse Ranch Vineyards,2.0,122.0
12183,Argentiera,0.0,27.0
12184,Bodegas Yuste,3.0,110.0
12185,Casa Raia,0.0,27.0
12186,Arnaldo Rivera,0.0,31.0
12187,Batasiolo,0.0,31.0
12188,Vignobles Guy Mousset et Fils,4.0,48.0
12189,Casa Belfi,0.0,70.0
12190,Catman,2.0,18.0
12191,Château Quinsac,4.0,16.0
12192,Château Val Joanis,4.0,48.0
12193,Iago's Wine,24.0,271.0
12194,Kopriva,2.0,7.0
12195,Boneshaker,2.0,7.0
12196,Tenuta del Buonamico,0.0,27.0
12197,Charles B. Mitchell,2.0,7.0
12198,Château de Lacarelle,4.0,12.0
12199,Château Laur,4.0,37.0
12200,Staphyle,6.0,10.0
12201,Cinco Sentidos,6.0,10.0
12202,Hager Matthias,9.0,28.0
12203,Corte Sermana,0.0,76.0
12204,Domaine Sauvat,4.0,75.0
12205,Finca Villacreces,3.0,4.0
12206,AuburnJames,2.0,7.0
12207,Clos La Soleya,3.0,55.0
12208,Ms. Behave,2.0,7.0
12209,5OS Project,8.0,22.0
12210,Capitoni,0.0,27.0
12211,Château Chantemerle,4.0,16.0
12212,Château Climens,4.0,16.0
12213,Château Haut-Bernat,4.0,16.0
12214,Château la Clide,4.0,16.0
12215,Eleven Eleven,2.0,7.0
12216,Henri Abele,4.0,20.0
12217,Château des Ravatys,4.0,12.0
12218,Château Tour Seran,4.0,16.0
12219,Eight Bells,2.0,2.0
12220,Tenuta di Fessina,0.0,0.0
12221,Linden,2.0,11.0
12222,Clendenen Family,2.0,7.0
12223,Cavalli Tenuta degli Dei,0.0,27.0
12224,K. Furtado,2.0,7.0
12225,Bodegas Gutiérrez de la Vega,3.0,86.0
12226,Château Saint Baulery,4.0,61.0
12227,Sonim,3.0,55.0
12228,Dreamer,15.0,325.0
12229,Wily Jack,2.0,7.0
12230,Jade Mountain,2.0,7.0
12231,Sineann,2.0,7.0
12232,Heritage,27.0,209.0
12233,Sun Valley,7.0,69.0
12234,Targovishte,34.0,354.0
12235,Arroba,2.0,7.0
12236,Berberana,3.0,55.0
12237,Dolmo,3.0,4.0
12238,Domaine de Fenouillet,4.0,48.0
12239,Calina,7.0,42.0
12240,Villa Bellini,0.0,43.0
12241,Salgari,0.0,43.0
12242,Señorío de Rubiós,3.0,25.0
12243,Sobriquet Winery,2.0,7.0
12244,Viña Pérez Cruz,7.0,17.0
12245,Gaston Chiquet,4.0,20.0
12246,Verrone,0.0,14.0
12247,Ronchi di Cialla,0.0,41.0
12248,Swiftwater Cellars,2.0,2.0
12249,Domaine de Malavieille,4.0,61.0
12250,La Montecchia,0.0,43.0
12251,Château Lamartine,4.0,37.0
12252,Domaine de la Tour du Bief,4.0,12.0
12253,Camlow,2.0,7.0
12254,Carlton Cellars,2.0,2.0
12255,Ground Effect,2.0,7.0
12256,Soldera,0.0,27.0
12257,Quinta de Ventozelo,1.0,99.0
12258,Altaïr,7.0,24.0
12259,Anna Maria Abbona,0.0,31.0
12260,Cherubino,8.0,85.0
12261,Atalaya,3.0,36.0
12262,Clara,2.0,7.0
12263,Domaine de la Tourlaudière,4.0,75.0
12264,Catoctin Creek,2.0,11.0
12265,Cupcake,5.0,8.0
12266,Langlois-Chateau,4.0,75.0
12267,Weingut Etz,9.0,73.0
12268,Hiedler,9.0,73.0
12269,Dão Sul,1.0,89.0
12270,Jaboulet-Vercherre,4.0,21.0
12271,Mad Duck,2.0,7.0
12272,Masterpiece,2.0,7.0
12273,Château Moulin de Bel-Air,4.0,37.0
12274,Château Thuron,4.0,16.0
12275,B Side,2.0,7.0
12276,Noble Aconcagua,6.0,10.0
12277,Dominio de Eguren,3.0,4.0
12278,Dominio del Plata,6.0,10.0
12279,Doña Paula,6.0,9.0
12280,Lime Road,10.0,44.0
12281,Amantis,0.0,27.0
12282,Hector Wine Company,2.0,29.0
12283,Parkmon,2.0,7.0
12284,Barreto,2.0,7.0
12285,Bask,2.0,7.0
12286,Castelvero,0.0,31.0
12287,Château Lestrille,4.0,16.0
12288,Wachter Wiesler,9.0,275.0
12289,Guillaume Gros,4.0,48.0
12290,Sol y Vino,4.0,48.0
12291,Spanish Vines,3.0,86.0
12292,Grandin,4.0,26.0
12293,Vino Valpredo,2.0,7.0
12294,Maysara,2.0,2.0
12295,Lisabella,0.0,41.0
12296,Monte Largo,1.0,153.0
12297,Rivka Simone,2.0,7.0
12298,Companhia das Quintas,1.0,153.0
12299,De Lozar,3.0,4.0
12300,Maison Bouachon,4.0,48.0
12301,Gan Eden,2.0,7.0
12302,Laurel Lake,2.0,29.0
12303,Royale NV Brut,4.0,5.0
12304,Pruneto,0.0,27.0
12305,Channing Perrine,2.0,29.0
12306,Colognole,0.0,27.0
12307,Château Maine-Gazin,4.0,16.0
12308,Tenuta Ponte,0.0,14.0
12309,Jana,2.0,3.0
12310,Bully Hill,2.0,29.0
12311,Anta,3.0,4.0
12312,Tiamo,0.0,14.0
12313,Digi Or,0.0,14.0
12314,Duca di Saragnano,0.0,27.0
12315,Puccioni,2.0,7.0
12316,Amapola Creek,2.0,7.0
12317,Standish,2.0,7.0
12318,Weingut Toni Wintrich,5.0,177.0
12319,Cantine San Silvestro,0.0,31.0
12320,Bugay,2.0,7.0
12321,Makana,2.0,7.0
12322,Domaine du Coudray,4.0,75.0
12323,Kim Crawford,11.0,88.0
12324,Triumph,2.0,7.0
12325,Jacques Bardelot,4.0,20.0
12326,Col Vetoraz,0.0,43.0
12327,Flint & Steel,2.0,7.0
12328,Château Caroline,4.0,16.0
12329,Dirupi,0.0,76.0
12330,American Thread,2.0,7.0
12331,Bonazzi Dario e Fabio,0.0,43.0
12332,Hospices de Saumur,4.0,75.0
12333,Nemesio,6.0,9.0
12334,Abadía de Tortoreos,3.0,25.0
12335,Broadbent,6.0,10.0
12336,Thatched Hut,11.0,40.0
12337,Carmel,12.0,131.0
12338,Mario Garrone,0.0,31.0
12339,Allan Scott,11.0,40.0
12340,Humanao,6.0,9.0
12341,MC2,2.0,7.0
12342,Nola,2.0,7.0
12343,Pierre Olivier,4.0,21.0
12344,San Fernando,7.0,68.0
12345,Silver Stone Winery,2.0,7.0
12346,Pavilion,2.0,7.0
12347,Cave Extrême,6.0,10.0
12348,Sibling Bubblery,2.0,7.0
12349,T.W. Fermentation,2.0,7.0
12350,Domaine Roche-Audran,4.0,48.0
12351,Bodega Carmen Rodríguez,3.0,4.0
12352,Villa Cafaggio,0.0,27.0
12353,Casas del Toqui,7.0,120.0
12354,Lepe,2.0,7.0
12355,Pessagno Winery,2.0,7.0
12356,Manuel Seguin,4.0,21.0
12357,Napeequa,2.0,18.0
12358,Rail2Rail,2.0,7.0
12359,Collelceto,0.0,27.0
12360,Domaine de Terra Vecchia,4.0,26.0
12361,Tenute Costa,0.0,27.0
12362,Cellers Tarroné,3.0,55.0
12363,Jonata,2.0,7.0
12364,Alaverdi Monastery Cellar,24.0,166.0
12365,Fiesta del Pomar Junction,2.0,7.0
12366,Villalta,0.0,43.0
12367,Fratta Pasini,0.0,43.0
12368,Queensgate,8.0,92.0
12369,Guastaferro,0.0,14.0
12370,Château Meyney,4.0,16.0
12371,Cypress,11.0,57.0
12372,Château Coquillas,4.0,16.0
12373,Château Monconseil-Gazin,4.0,16.0
12374,Undurraga,7.0,295.0
12375,La Torre,0.0,27.0
12376,Manu Propria,2.0,18.0
12377,Fuligni,0.0,27.0
12378,Château la Prade,4.0,16.0
12379,Strehn,9.0,263.0
12380,Solar de Castro,3.0,4.0
12381,Wieninger,9.0,112.0
12382,Casa Gran del Siurana,3.0,55.0
12383,Fontanavecchia,0.0,14.0
12384,Zinhead,2.0,7.0
12385,La Rusticana d'Orsa,2.0,7.0
12386,Mangiacane,0.0,27.0
12387,Thomas Goss,8.0,22.0
12388,Donne Fittipaldi,0.0,27.0
12389,Fattoria Torre a Cona,0.0,27.0
12390,Le Farnete,0.0,27.0
12391,Jack Nicklaus Wines,2.0,7.0
12392,The Auctor,2.0,7.0
12393,Bodegas Langa,3.0,155.0
12394,Bouvet-Ladubay,4.0,26.0
12395,Cabert,0.0,41.0
12396,Marisco Vineyards,11.0,40.0
12397,Piližota,23.0,355.0
12398,Villa Rubini,0.0,41.0
12399,Col de' Salici,0.0,43.0
12400,F. Mallo et Fils,4.0,5.0
12401,Red Table Cellars,2.0,7.0
12402,Serre Spumanti,0.0,43.0
12403,Overstone,11.0,40.0
12404,Progettidivini,0.0,43.0
12405,Bumgarner,2.0,7.0
12406,Serenissima,0.0,43.0
12407,Vezer Family Vineyard,2.0,7.0
12408,Gibson's BarossaVale,8.0,22.0
12409,Stuart Cellars,2.0,7.0
12410,Silvestri,2.0,7.0
12411,Agate Ridge,2.0,2.0
12412,Bodegas y Vinos de Lécera,3.0,4.0
12413,Carmel,2.0,7.0
12414,Copeland Creek,2.0,7.0
12415,Château du Donjon,4.0,61.0
12416,Château Fleur Haut Gaussens,4.0,16.0
12417,Château Haut-Cardinal,4.0,16.0
12418,Gamble Family Vineyards,2.0,7.0
12419,Château du Prieuré des Mourgues,4.0,61.0
12420,Windy Oaks,2.0,7.0
12421,Château Famaey,4.0,37.0
12422,Cave de Bourgueil,4.0,75.0
12423,Famille Perrin,4.0,26.0
12424,Le Vigne,0.0,27.0
12425,Together,2.0,7.0
12426,Château Pipeau,4.0,16.0
12427,Château Haut Laulion,4.0,16.0
12428,Vignoble Malidain,4.0,75.0
12429,Despierta,3.0,36.0
12430,Château Lamothe Barrau,4.0,16.0
12431,Berlucchi,0.0,76.0
12432,Monte Rossa,0.0,76.0
12433,Northfield,11.0,244.0
12434,Sauvignon Republic,11.0,40.0
12435,Eastburn Vineyards,2.0,2.0
12436,Mayu,6.0,9.0
12437,Cricova,30.0,194.0
12438,Charles Lafitte,4.0,20.0
12439,Törley,13.0,250.0
12440,Powers,2.0,18.0
12441,Silverwing,8.0,92.0
12442,Château la Rose Belair,4.0,16.0
12443,VinArte,15.0,256.0
12444,Antonio Cesar Cavalli,6.0,10.0
12445,Antonio Cesar Cavalli,6.0,9.0
12446,Lafazanis,14.0,135.0
12447,VinArte,15.0,98.0
12448,McWilliam's of Coonawarra,8.0,22.0
12449,Inconceivable,2.0,18.0
12450,Château Ballan-Larquette,4.0,16.0
12451,Château Bolaire,4.0,16.0
12452,Château Lescalle,4.0,16.0
12453,Canals Canals,3.0,55.0
12454,Château Bois Pertuis,4.0,16.0
12455,Château Maison Neuve,4.0,16.0
12456,Château Tayet,4.0,16.0
12457,Stroblhof,0.0,41.0
12458,Smith Wooton,2.0,7.0
12459,Vicente Gandia,1.0,46.0
12460,Ardiri,2.0,2.0
12461,Force of Nature,2.0,7.0
12462,Château de Pierreclos,4.0,21.0
12463,Clos des Rocs,4.0,21.0
12464,Orange River Wine Cellars,10.0,356.0
12465,Partnership Vineyards,10.0,44.0
12466,Push Me to the Floor,10.0,47.0
12467,Château d'Ourbenac,4.0,37.0
12468,Dogarina,0.0,43.0
12469,Domaine Brunet,4.0,37.0
12470,Corte Aleardi,0.0,43.0
12471,Finca Don Carlos,6.0,10.0
12472,Piccoli,0.0,43.0
12473,Castillo de Sajazarra,3.0,4.0
12474,Alice White,8.0,92.0
12475,Cataldi Madonna,0.0,19.0
12476,D.H. Lescombes,2.0,147.0
12477,Montage,2.0,7.0
12478,Penguin Bay,2.0,29.0
12479,Familia Marguery,6.0,10.0
12480,Domaine Henri Rebourseau,4.0,21.0
12481,Château de la Liquiere,4.0,61.0
12482,Ghostwriter,2.0,7.0
12483,Domaine Philippe & Vincent Jaboulet,4.0,48.0
12484,Château Bertinerie,4.0,16.0
12485,La Casa Dell'Orco,0.0,14.0
12486,Elgin Vintners,10.0,210.0
12487,Lammershoek,10.0,115.0
12488,Tenuta La Ponca,0.0,41.0
12489,Italo Cescon,0.0,41.0
12490,Karl Josef,5.0,6.0
12491,Stellar Organics,10.0,44.0
12492,Le Charmel,4.0,75.0
12493,Veramonte,7.0,13.0
12494,XIX,2.0,2.0
12495,Whatabout Me,6.0,10.0
12496,Remy,2.0,2.0
12497,Cupcake,0.0,31.0
12498,Barone Cornacchia,0.0,19.0
12499,Aranleón,3.0,55.0
12500,Terredora Di Paolo,0.0,14.0
12501,Bodega Rolland,6.0,9.0
12502,Lobo,1.0,236.0
12503,Radikon,0.0,41.0
12504,Guanaco,6.0,10.0
12505,Tramier et Fils,4.0,21.0
12506,Turasan,19.0,336.0
12507,Viñedos Altamira Valley,6.0,10.0
12508,Collina Serragrilli,0.0,31.0
12509,Bending Branch,2.0,90.0
12510,Doudet Naudin,4.0,21.0
12511,Malesan,4.0,16.0
12512,Punters Corner,8.0,22.0
12513,Martinez Bujanda,3.0,4.0
12514,McDowell,2.0,7.0
12515,Passing Clouds,8.0,63.0
12516,Virgin Hills,8.0,63.0
12517,Twelve Staves,8.0,22.0
12518,Tatachilla,8.0,22.0
12519,Tefft Cellars,2.0,18.0
12520,Repolusk,9.0,277.0
12521,Spencer Roloson,2.0,7.0
12522,Sparkman,2.0,2.0
12523,Bradley,2.0,2.0
12524,Podere Prospero,0.0,27.0
12525,Stolen Identity,2.0,2.0
12526,Sophie's,8.0,22.0
12527,Tank Garage,2.0,7.0
12528,Albino Piona,0.0,43.0
12529,Château Crusquet Sabourin,4.0,16.0
12530,Château des Mille Anges,4.0,16.0
12531,Château Dubraud,4.0,16.0
12532,Château Ducros,4.0,16.0
12533,Château Haut Grelot,4.0,16.0
12534,Rascal,2.0,122.0
12535,New Kent,2.0,11.0
12536,Cavalierino,0.0,27.0
12537,Château Cayla,4.0,16.0
12538,Château du Parc,4.0,16.0
12539,Château Fontesteau,4.0,16.0
12540,Golden,2.0,7.0
12541,Di Giorgio Family Wines,8.0,22.0
12542,Rincón de Guadalupe,16.0,201.0
12543,Shale Canyon,2.0,7.0
12544,Aloja,3.0,55.0
12545,Ataide da Costa Martins Seredo,1.0,124.0
12546,Masia Puigmoltó,3.0,55.0
12547,Fattoria Selvanova,0.0,14.0
12548,Sweet Valley Wines,2.0,18.0
12549,Penya,4.0,61.0
12550,Stift Klosterneuburg,9.0,73.0
12551,Viña Requingua,7.0,13.0
12552,Château Saint-Nabor,4.0,61.0
12553,Domaine de Valdition,4.0,62.0
12554,Enjingi,23.0,337.0
12555,Figgins,2.0,18.0
12556,Anthonij Rupert,10.0,203.0
12557,Gifft,2.0,7.0
12558,Gilles Flacher,4.0,48.0
12559,Random Wine,2.0,18.0
12560,Kirkland Signature,3.0,4.0
12561,Klipfel,4.0,5.0
12562,Nessa,3.0,25.0
12563,Araujo,2.0,7.0
12564,Reynolds Family Winery,2.0,7.0
12565,Staglin,2.0,7.0
12566,Laura Zahtila,2.0,7.0
12567,Vinopera Bervini,0.0,43.0
12568,Montebro,3.0,55.0
12569,Rich & Creamy,2.0,7.0
12570,Smart Cookie,11.0,40.0
12571,Lamberti,0.0,43.0
12572,Lovo,0.0,43.0
12573,The Vinum,0.0,43.0
12574,Casa Girelli,0.0,43.0
12575,Hush Heath Estate,26.0,168.0
12576,Burgáns,3.0,25.0
12577,Frank & Serafico,0.0,27.0
12578,Godiolo,0.0,27.0
12579,La Mozza,0.0,27.0
12580,Château les Tonnelles,4.0,16.0
12581,Methius,0.0,41.0
12582,Bella Vetta,2.0,7.0
12583,Prima Cuvée,0.0,43.0
12584,Cà di Rajo,0.0,43.0
12585,Sabartés,3.0,55.0
12586,Misiones de Rengo,7.0,68.0
12587,Cantina Tudernum,0.0,19.0
12588,Domaine de Granajolo,4.0,26.0
12589,Scott Cellars,2.0,7.0
12590,A. Parparoussis,14.0,287.0
12591,Bardessono,2.0,7.0
12592,Château Haut Mazerolles,4.0,16.0
12593,Vía,2.0,7.0
12594,Metaphora,2.0,7.0
12595,Gerald Talmard,4.0,21.0
12596,Monkey Tree,7.0,39.0
12597,Magic Door,2.0,7.0
12598,SIP,2.0,7.0
12599,Undurraga,7.0,68.0
12600,Junta,7.0,211.0
12601,Altos de Sueño,3.0,55.0
12602,Almacruz,7.0,13.0
12603,Kourtaki,14.0,82.0
12604,Kourtaki,14.0,313.0
12605,TerraNoble,7.0,68.0
12606,Viña Pargua,7.0,17.0
12607,Oggi!,0.0,43.0
12608,Alto 3,6.0,9.0
12609,Malibu,2.0,7.0
12610,Mark Ryan,2.0,2.0
12611,Messias,1.0,357.0
12612,Sans Wine Co,2.0,7.0
12613,Gregoriano,3.0,4.0
12614,Maison Denuzière,4.0,62.0
12615,Txakoli Primo,3.0,155.0
12616,El Solar de Orfila,6.0,10.0
12617,Tonnino,0.0,0.0
12618,Frost Bitten,2.0,18.0
12619,Meli,7.0,68.0
12620,O. Fournier,7.0,30.0
12621,Inalto,0.0,19.0
12622,La Bodega de Pinoso,3.0,86.0
12623,Cantine Lenotti,0.0,43.0
12624,Corte Giara,0.0,43.0
12625,Hiruzta,3.0,4.0
12626,Kate Radburnd,11.0,57.0
12627,Raylee,2.0,2.0
12628,Vignerons des Pierres Dorées,4.0,21.0
12629,Bernard Machado,2.0,2.0
12630,Camille Paquet,4.0,21.0
12631,Pierre Prieur et Fils,4.0,75.0
12632,Jean Pabiot et Fils,4.0,75.0
12633,Covides,3.0,55.0
12634,Floodgate,2.0,7.0
12635,Viña Maipo,7.0,68.0
12636,Château Rousset-Caillau,4.0,16.0
12637,Château La Claverie,4.0,16.0
12638,Château Le Grand Moulin,4.0,16.0
12639,Primus,7.0,17.0
12640,Entwine,2.0,7.0
12641,Barefoot Refresh,2.0,7.0
12642,Château Mayne Guyon,4.0,16.0
12643,Château Haut Prieur,4.0,16.0
12644,Château Moulin de la Rose,4.0,16.0
12645,Château de Cénac,4.0,37.0
12646,Ellanelle,2.0,2.0
12647,Fattoria di Lamole,0.0,27.0
12648,Ribbonwood,11.0,40.0
12649,Sacred Hill,11.0,40.0
12650,Terra Vina Wines,2.0,18.0
12651,Corvallis Cellars,2.0,2.0
12652,Fog Head,2.0,7.0
12653,Itsas Mendi,3.0,4.0
12654,Hermanos Lurton,3.0,4.0
12655,Nitty Gritty,2.0,7.0
12656,Vigna Traverso,0.0,41.0
12657,Domaine La Consonnière,4.0,48.0
12658,Rosemont,2.0,11.0
12659,Silver Palm,2.0,7.0
12660,Trevisiol,0.0,43.0
12661,Rudera,10.0,210.0
12662,Le Saint-André,4.0,62.0
12663,Virgin,2.0,7.0
12664,Teresina,2.0,7.0
12665,Aquila del Torre,0.0,41.0
12666,Stubbs Vineyard,2.0,7.0
12667,Astoria,0.0,41.0
12668,Agrícola Labastida,3.0,4.0
12669,D. Ventura,3.0,25.0
12670,Domaine Saint-Nabor,4.0,48.0
12671,Claude Riffault,4.0,75.0
12672,Domaine Cédrick Bardin,4.0,75.0
12673,Dveri-Pax,21.0,328.0
12674,Alain Girard et Fils,4.0,75.0
12675,Paşaeli,19.0,228.0
12676,Château Cabredon,4.0,16.0
12677,Clos d'Yvigne,4.0,37.0
12678,Crucillon,3.0,4.0
12679,Domaine du Grand Cros,4.0,37.0
12680,Black & White,2.0,7.0
12681,Bocelli,0.0,27.0
12682,Bostavan,30.0,194.0
12683,Filón,3.0,4.0
12684,Valdonica,0.0,27.0
12685,Casaloste,0.0,27.0
12686,Château Maucoil,4.0,48.0
12687,Watts,2.0,7.0
12688,Bacalhôa Wines of Portugal,1.0,294.0
12689,Bodegas y Viñedos Rauda,3.0,4.0
12690,Cubanisimo Vineyards,2.0,2.0
12691,Johan Vineyards,2.0,2.0
12692,Snap Dragon,2.0,7.0
12693,Château du Coudray Montpensier ,4.0,75.0
12694,Emeritus,2.0,7.0
12695,Torre Mora,0.0,0.0
12696,Vidigal,1.0,89.0
12697,Château L'Argilus du Roi,4.0,16.0
12698,Tercos,6.0,9.0
12699,Dreaming Tree,2.0,7.0
12700,Marques de Moral,3.0,36.0
12701,Sohm & Kracher,9.0,73.0
12702,Biokult,9.0,277.0
12703,David Family,2.0,7.0
12704,Tenuta di Poggio Uliveto,0.0,27.0
12705,Zlatan Otok,23.0,358.0
12706,Gentilini,14.0,359.0
12707,Napa Smith,2.0,7.0
12708,Gaia Wines,14.0,135.0
12709,Tin House,2.0,7.0
12710,Château Bellerose Figeac,4.0,16.0
12711,RockBare,8.0,22.0
12712,Bodega Virgen de la Sierra,3.0,4.0
12713,Pircas Negras,6.0,9.0
12714,Nine x Nine,2.0,7.0
12715,Viña Cantosán,3.0,4.0
12716,Château de Saint-Martin,4.0,62.0
12717,Muri-Gries,0.0,41.0
12718,Kagan,2.0,7.0
12719,Château de Ségriès,4.0,48.0
12720,Richard Hamilton,8.0,22.0
12721,Sabine,4.0,62.0
12722,Hilltown,2.0,7.0
12723,Château Latour-Laguens,4.0,16.0
12724,Esterházy,9.0,73.0
12725,Santa Ynez Valley Vineyards,2.0,7.0
12726,Ancient Cellars,2.0,2.0
12727,Bürgermeister Willi Schweinhardt,5.0,96.0
12728,Cantina Produttori Bolzano,0.0,41.0
12729,Shady Lane,2.0,3.0
12730,Château la Gravière Grand Poujeaux,4.0,16.0
12731,Wheelhouse,2.0,7.0
12732,Zahtila,2.0,7.0
12733,Eifel-Pfeiffer,5.0,8.0
12734,Château Bel-Orme Tronquoy de Lalande,4.0,16.0
12735,Château de Terrefort-Quancard,4.0,16.0
12736,Château la Levrette,4.0,16.0
12737,Le Manzane,0.0,43.0
12738,Terra Serena,0.0,43.0
12739,Vintage Sun,6.0,10.0
12740,Botalcura,7.0,15.0
12741,Il Conte d'Alba,0.0,31.0
12742,Lapis Luna,2.0,7.0
12743,Ca'Tullio,0.0,41.0
12744,Long Point,2.0,29.0
12745,Santa Margherita,0.0,41.0
12746,Gratien et Meyer,4.0,75.0
12747,Osborne,1.0,99.0
